clres	distilbert-base-cased	5	100	0.8328517854633471	0.08849072071579701	0.1554055982545006
clres	random baseline		0	0.562828349262932	0.06050327527111751	0.10619249899528971
clres	oracle		0	1.0	0.10737736276262677	0.18846285519869124
clres	bert-base-cased	11	0	0.8353941974750424	0.08860700129865735	0.15562895855684045
clres	bert-base-cased	11	100	0.831825088918296	0.08825206965383886	0.15500167659772746
clres	bert-base-cased	11	250	0.8363722030236704	0.0886794554487655	0.15575289483868476
clres	bert-base-cased	11	500	0.8360496209695466	0.0887852739021921	0.1559270235025754
clres	bert-base-cased	11	1000	0.8356325330864816	0.08863349494981039	0.1556747395587759
clres	bert-base-cased	11	2500	0.8315106562920052	0.08819340885845675	0.15490168559508813
clres	random baseline		0	0.562828349262932	0.06050327527111751	0.10619249899528971
clres	oracle		0	1.0	0.10737736276262677	0.18846285519869124
clres	random baseline		0	0.562828349262932	0.06050327527111751	0.10619249899528971
clres	oracle		0	1.0	0.10737736276262677	0.18846285519869124
clres	random baseline		0	0.562828349262932	0.06050327527111751	0.10619249899528971
clres	oracle		0	1.0	0.10737736276262677	0.18846285519869124
clres	bert-base-cased	11	0	0.8353941974750424	0.08860700129865735	0.15562895855684045
clres	bert-base-cased	11	100	0.831825088918296	0.08825206965383886	0.15500167659772746
clres	bert-base-cased	11	250	0.8363722030236704	0.0886794554487655	0.15575289483868476
clres	bert-base-cased	11	500	0.8360496209695466	0.0887852739021921	0.1559270235025754
clres	bert-base-cased	11	1000	0.8356325330864816	0.08863349494981039	0.1556747395587759
clres	bert-base-cased	11	2500	0.8315106562920052	0.08819340885845675	0.15490168559508813
clres	distilbert-base-cased	5	0	0.8314537067238764	0.08828111377435632	0.15503998091601498
clres	distilbert-base-cased	5	100	0.8328517854633471	0.08849072071579701	0.1554055982545006
clres	distilbert-base-cased	5	250	0.830264567456306	0.08818055241084417	0.1548618967949861
clres	distilbert-base-cased	5	500	0.83080059172047	0.08822011071119058	0.15493411018162712
clres	distilbert-base-cased	5	1000	0.828964278859514	0.08794887610184182	0.15446359083492486
clres	distilbert-base-cased	5	2500	0.8286068390628014	0.087916500756032	0.15440718064004996
clres	roberta-base	11	0	0.7679248231280493	0.08121797924750743	0.1426648669357906
clres	roberta-base	11	100	0.7944673112322315	0.08441319685719716	0.14824090471637047
clres	roberta-base	11	250	0.7923687623131821	0.0840195917687505	0.14756419793205988
clres	roberta-base	11	500	0.7937402044790707	0.0843041512792686	0.14805187646990367
clres	roberta-base	11	1000	0.7637623044560943	0.08088313905523328	0.14206615423538535
clres	roberta-base	11	2500	0.7876604676440703	0.08351751365672244	0.1466881436765607
clres	distilroberta-base	5	0	0.7221582618063096	0.07629817589390049	0.13402882665130827
clres	distilroberta-base	5	100	0.7501859488725126	0.07964871188284496	0.13988507874108783
clres	distilroberta-base	5	250	0.7573934007724686	0.0804291555083632	0.14124608825764048
clres	distilroberta-base	5	500	0.7502468268284878	0.07955288710529534	0.13972335491799107
clres	distilroberta-base	5	1000	0.7804637088409695	0.08298113433426244	0.14572183246694514
clres	distilroberta-base	5	2500	0.7664523306768299	0.08125941136208077	0.1427247287985552
clres	albert-base-v2	11	0	0.8222337774081114	0.0873185458160591	0.15335667980131398
clres	albert-base-v2	11	100	0.8224141732957587	0.08736721293556421	0.15343665759250968
clres	albert-base-v2	11	250	0.8133993533536124	0.08652842081703507	0.1519496128617891
clres	albert-base-v2	11	500	0.8170179435705307	0.08692900065843752	0.1526544247388455
clres	albert-base-v2	11	1000	0.8147569140206182	0.08665615248683775	0.15217222984017176
clres	albert-base-v2	11	2500	0.8022566155437687	0.0851912461645365	0.1496119168575203
clres	xlnet-base-cased	11	0	0.740772555773643	0.07795405511616345	0.13697169947818144
clres	xlnet-base-cased	11	100	0.8076571888509366	0.0852851971278592	0.14982810310362996
clres	xlnet-base-cased	11	250	0.7808413528144753	0.08225940355452148	0.14453198060060024
clres	xlnet-base-cased	11	500	0.7897155676225247	0.08327735313330369	0.14631110026122054
clres	xlnet-base-cased	11	1000	0.7751097793350097	0.08171698638621913	0.14357366898994153
clres	xlnet-base-cased	11	2500	0.7932253322133631	0.08358939525248346	0.1468644474935396
clres	gpt2	11	0	0.6339504816557958	0.06711757924022037	0.11788459713692458
clres	gpt2	11	100	0.6099689655985996	0.06476573418383677	0.1137318232550274
clres	gpt2	11	250	0.62546788945255	0.06653617632591874	0.11683372573922997
clres	gpt2	11	500	0.6292333199589115	0.06678320750150296	0.11728175989515012
clres	gpt2	11	1000	0.6327622062900369	0.06716239463048124	0.11795205873508063
clres	gpt2	11	2500	0.6248044821872709	0.06621846071366297	0.11629391905934257
clres	Qwen/Qwen2.5-3B		0	0.758082750097763	0.08030454686227202	0.1410514458277729
